freq,v_out1,v_out2,v_out3,v_out4,v_out5,v_out6,v_out7,v_out numF 73  (V),v_out numF 82  (V),v_out numF 91  (V),v_out numF 100  (V),/v_in numF 10  (V),/v_in numF 19  (V),/v_in numF 28  (V),/v_in numF 37  (V),/v_in numF 46  (V),/v_in numF 55  (V),/v_in numF 64  (V),/v_in numF 73  (V),/v_in numF 82  (V),/v_in numF 91  (V),v_in
1.047,975.1E-3,950.4E-3,924.1E-3,896.9E-3,869.1E-3,841.2E-3,813.5E-3,786.4E-3,759.9E-3,734.3E-3,709.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.072,975.0E-3,950.1E-3,923.5E-3,895.8E-3,867.5E-3,839.2E-3,811.1E-3,783.5E-3,756.7E-3,730.7E-3,705.6E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.096,974.9E-3,949.7E-3,922.8E-3,894.6E-3,866.0E-3,837.1E-3,808.6E-3,780.6E-3,753.3E-3,727.0E-3,701.6E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.122,974.8E-3,949.3E-3,922.0E-3,893.5E-3,864.3E-3,835.0E-3,806.0E-3,777.5E-3,749.9E-3,723.1E-3,697.4E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.148,974.7E-3,949.0E-3,921.2E-3,892.2E-3,862.6E-3,832.8E-3,803.3E-3,774.4E-3,746.3E-3,719.2E-3,693.2E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.175,974.6E-3,948.5E-3,920.4E-3,890.9E-3,860.8E-3,830.5E-3,800.5E-3,771.1E-3,742.6E-3,715.1E-3,688.8E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.202,974.4E-3,948.1E-3,919.6E-3,889.6E-3,858.9E-3,828.1E-3,797.6E-3,767.7E-3,738.8E-3,711.0E-3,684.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.230,974.3E-3,947.7E-3,918.7E-3,888.2E-3,856.9E-3,825.6E-3,794.6E-3,764.2E-3,734.9E-3,706.7E-3,679.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.259,974.2E-3,947.2E-3,917.8E-3,886.7E-3,854.9E-3,823.0E-3,791.4E-3,760.6E-3,730.9E-3,702.2E-3,674.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.288,974.0E-3,946.7E-3,916.8E-3,885.2E-3,852.8E-3,820.3E-3,788.2E-3,756.9E-3,726.7E-3,697.7E-3,670.1E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.318,973.9E-3,946.2E-3,915.8E-3,883.6E-3,850.6E-3,817.5E-3,784.9E-3,753.1E-3,722.4E-3,693.1E-3,665.1E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.349,973.7E-3,945.7E-3,914.7E-3,882.0E-3,848.4E-3,814.7E-3,781.4E-3,749.1E-3,718.0E-3,688.3E-3,660.0E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.380,973.5E-3,945.1E-3,913.6E-3,880.3E-3,846.0E-3,811.7E-3,777.9E-3,745.1E-3,713.5E-3,683.4E-3,654.8E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.413,973.4E-3,944.5E-3,912.5E-3,878.5E-3,843.6E-3,808.6E-3,774.2E-3,740.9E-3,708.9E-3,678.4E-3,649.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.445,973.2E-3,943.9E-3,911.3E-3,876.6E-3,841.0E-3,805.4E-3,770.4E-3,736.5E-3,704.1E-3,673.2E-3,644.0E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.479,973.0E-3,943.3E-3,910.0E-3,874.7E-3,838.4E-3,802.1E-3,766.5E-3,732.1E-3,699.2E-3,668.0E-3,638.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.514,972.8E-3,942.6E-3,908.7E-3,872.7E-3,835.6E-3,798.7E-3,762.5E-3,727.5E-3,694.2E-3,662.6E-3,632.8E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.549,972.6E-3,941.9E-3,907.4E-3,870.6E-3,832.8E-3,795.1E-3,758.3E-3,722.8E-3,689.1E-3,657.1E-3,627.1E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.585,972.3E-3,941.2E-3,906.0E-3,868.4E-3,829.9E-3,791.5E-3,754.0E-3,718.0E-3,683.8E-3,651.5E-3,621.2E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.622,972.1E-3,940.4E-3,904.5E-3,866.1E-3,826.8E-3,787.7E-3,749.6E-3,713.1E-3,678.4E-3,645.8E-3,615.2E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.660,971.9E-3,939.6E-3,903.0E-3,863.8E-3,823.7E-3,783.8E-3,745.1E-3,708.0E-3,672.9E-3,639.9E-3,609.1E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.698,971.6E-3,938.8E-3,901.4E-3,861.3E-3,820.4E-3,779.8E-3,740.4E-3,702.8E-3,667.3E-3,634.0E-3,602.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.738,971.3E-3,937.9E-3,899.7E-3,858.8E-3,817.0E-3,775.7E-3,735.6E-3,697.5E-3,661.6E-3,628.0E-3,596.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.778,971.1E-3,937.0E-3,898.0E-3,856.2E-3,813.5E-3,771.4E-3,730.7E-3,692.1E-3,655.7E-3,621.8E-3,590.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.820,970.8E-3,936.1E-3,896.2E-3,853.5E-3,809.9E-3,767.0E-3,725.7E-3,686.5E-3,649.8E-3,615.6E-3,583.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.862,970.5E-3,935.1E-3,894.3E-3,850.6E-3,806.2E-3,762.5E-3,720.5E-3,680.8E-3,643.7E-3,609.2E-3,577.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.905,970.1E-3,934.1E-3,892.3E-3,847.7E-3,802.4E-3,757.9E-3,715.2E-3,675.0E-3,637.5E-3,602.8E-3,570.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.950,969.8E-3,933.0E-3,890.3E-3,844.7E-3,798.4E-3,753.1E-3,709.8E-3,669.1E-3,631.2E-3,596.3E-3,564.1E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
1.995,969.5E-3,931.9E-3,888.2E-3,841.5E-3,794.3E-3,748.2E-3,704.3E-3,663.1E-3,624.9E-3,589.6E-3,557.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.042,969.1E-3,930.7E-3,886.0E-3,838.3E-3,790.1E-3,743.2E-3,698.6E-3,656.9E-3,618.4E-3,583.0E-3,550.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.089,968.7E-3,929.5E-3,883.7E-3,834.9E-3,785.7E-3,738.0E-3,692.8E-3,650.7E-3,611.8E-3,576.2E-3,543.6E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.138,968.3E-3,928.2E-3,881.3E-3,831.4E-3,781.3E-3,732.7E-3,686.9E-3,644.3E-3,605.2E-3,569.3E-3,536.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.188,967.9E-3,926.9E-3,878.9E-3,827.8E-3,776.6E-3,727.3E-3,680.9E-3,637.9E-3,598.4E-3,562.4E-3,529.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.239,967.5E-3,925.5E-3,876.3E-3,824.1E-3,771.9E-3,721.7E-3,674.7E-3,631.3E-3,591.6E-3,555.5E-3,522.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.291,967.0E-3,924.0E-3,873.7E-3,820.3E-3,767.0E-3,716.1E-3,668.4E-3,624.6E-3,584.7E-3,548.4E-3,515.6E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.344,966.5E-3,922.5E-3,870.9E-3,816.3E-3,762.0E-3,710.3E-3,662.1E-3,617.9E-3,577.7E-3,541.3E-3,508.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.399,966.0E-3,921.0E-3,868.1E-3,812.2E-3,756.9E-3,704.3E-3,655.6E-3,611.0E-3,570.6E-3,534.2E-3,501.4E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.455,965.5E-3,919.3E-3,865.1E-3,808.0E-3,751.6E-3,698.3E-3,649.0E-3,604.1E-3,563.5E-3,527.0E-3,494.2E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.512,964.9E-3,917.6E-3,862.0E-3,803.6E-3,746.2E-3,692.1E-3,642.3E-3,597.1E-3,556.4E-3,519.8E-3,487.1E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.570,964.4E-3,915.9E-3,858.8E-3,799.1E-3,740.7E-3,685.8E-3,635.5E-3,590.0E-3,549.1E-3,512.6E-3,479.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.630,963.8E-3,914.0E-3,855.6E-3,794.5E-3,735.0E-3,679.4E-3,628.6E-3,582.8E-3,541.9E-3,505.3E-3,472.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.692,963.2E-3,912.1E-3,852.2E-3,789.8E-3,729.3E-3,672.9E-3,621.6E-3,575.6E-3,534.6E-3,498.0E-3,465.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.754,962.5E-3,910.1E-3,848.6E-3,784.9E-3,723.3E-3,666.3E-3,614.6E-3,568.3E-3,527.2E-3,490.7E-3,458.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.818,961.8E-3,908.0E-3,845.0E-3,779.9E-3,717.3E-3,659.5E-3,607.4E-3,561.0E-3,519.9E-3,483.4E-3,451.1E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.884,961.1E-3,905.9E-3,841.2E-3,774.7E-3,711.1E-3,652.7E-3,600.2E-3,553.6E-3,512.5E-3,476.1E-3,443.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
2.951,960.4E-3,903.6E-3,837.3E-3,769.5E-3,704.8E-3,645.8E-3,592.9E-3,546.2E-3,505.0E-3,468.8E-3,436.8E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.020,959.6E-3,901.3E-3,833.3E-3,764.0E-3,698.4E-3,638.7E-3,585.6E-3,538.7E-3,497.6E-3,461.5E-3,429.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.090,958.8E-3,898.9E-3,829.2E-3,758.5E-3,691.9E-3,631.6E-3,578.2E-3,531.2E-3,490.2E-3,454.2E-3,422.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.162,957.9E-3,896.4E-3,824.9E-3,752.8E-3,685.2E-3,624.4E-3,570.7E-3,523.7E-3,482.7E-3,446.9E-3,415.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.236,957.0E-3,893.8E-3,820.5E-3,747.0E-3,678.5E-3,617.1E-3,563.2E-3,516.2E-3,475.3E-3,439.6E-3,408.4E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.311,956.1E-3,891.0E-3,816.0E-3,741.0E-3,671.6E-3,609.7E-3,555.6E-3,508.6E-3,467.8E-3,432.4E-3,401.4E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.388,955.1E-3,888.2E-3,811.3E-3,735.0E-3,664.6E-3,602.3E-3,548.0E-3,501.0E-3,460.4E-3,425.2E-3,394.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.467,954.1E-3,885.3E-3,806.5E-3,728.7E-3,657.6E-3,594.8E-3,540.4E-3,493.5E-3,453.0E-3,418.0E-3,387.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.548,953.1E-3,882.3E-3,801.6E-3,722.4E-3,650.4E-3,587.2E-3,532.7E-3,485.9E-3,445.6E-3,410.9E-3,380.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.631,952.0E-3,879.2E-3,796.5E-3,716.0E-3,643.1E-3,579.6E-3,525.0E-3,478.3E-3,438.3E-3,403.8E-3,373.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.715,950.8E-3,875.9E-3,791.3E-3,709.4E-3,635.8E-3,571.9E-3,517.3E-3,470.7E-3,430.9E-3,396.7E-3,367.1E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.802,949.7E-3,872.6E-3,785.9E-3,702.7E-3,628.3E-3,564.2E-3,509.6E-3,463.2E-3,423.6E-3,389.7E-3,360.4E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.890,948.4E-3,869.1E-3,780.5E-3,695.8E-3,620.8E-3,556.5E-3,501.9E-3,455.7E-3,416.4E-3,382.8E-3,353.8E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
3.981,947.1E-3,865.5E-3,774.8E-3,688.9E-3,613.3E-3,548.7E-3,494.2E-3,448.2E-3,409.2E-3,375.9E-3,347.2E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
4.074,945.7E-3,861.8E-3,769.1E-3,681.9E-3,605.6E-3,540.9E-3,486.5E-3,440.7E-3,402.0E-3,369.0E-3,340.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
4.169,944.3E-3,857.9E-3,763.2E-3,674.7E-3,597.9E-3,533.0E-3,478.8E-3,433.3E-3,394.9E-3,362.3E-3,334.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
4.266,942.9E-3,854.0E-3,757.1E-3,667.5E-3,590.1E-3,525.2E-3,471.1E-3,425.9E-3,387.8E-3,355.6E-3,327.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
4.365,941.3E-3,849.9E-3,751.0E-3,660.1E-3,582.3E-3,517.3E-3,463.4E-3,418.5E-3,380.8E-3,348.9E-3,321.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
4.467,939.7E-3,845.7E-3,744.7E-3,652.7E-3,574.5E-3,509.5E-3,455.8E-3,411.2E-3,373.9E-3,342.4E-3,315.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
4.571,938.1E-3,841.3E-3,738.2E-3,645.2E-3,566.6E-3,501.6E-3,448.2E-3,404.0E-3,367.0E-3,335.9E-3,309.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
4.677,936.3E-3,836.8E-3,731.7E-3,637.6E-3,558.6E-3,493.8E-3,440.6E-3,396.8E-3,360.2E-3,329.5E-3,303.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
4.786,934.5E-3,832.2E-3,725.0E-3,629.9E-3,550.7E-3,485.9E-3,433.1E-3,389.6E-3,353.5E-3,323.1E-3,297.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
4.898,932.6E-3,827.4E-3,718.2E-3,622.1E-3,542.7E-3,478.1E-3,425.6E-3,382.5E-3,346.8E-3,316.9E-3,291.4E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5.012,930.7E-3,822.5E-3,711.3E-3,614.3E-3,534.7E-3,470.3E-3,418.2E-3,375.5E-3,340.2E-3,310.7E-3,285.6E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5.129,928.6E-3,817.5E-3,704.2E-3,606.4E-3,526.7E-3,462.6E-3,410.8E-3,368.6E-3,333.7E-3,304.6E-3,279.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5.248,926.5E-3,812.3E-3,697.1E-3,598.5E-3,518.7E-3,454.8E-3,403.5E-3,361.7E-3,327.3E-3,298.6E-3,274.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5.370,924.3E-3,807.0E-3,689.8E-3,590.5E-3,510.7E-3,447.1E-3,396.2E-3,354.9E-3,320.9E-3,292.6E-3,268.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5.495,922.0E-3,801.5E-3,682.5E-3,582.5E-3,502.7E-3,439.5E-3,389.0E-3,348.2E-3,314.7E-3,286.8E-3,263.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5.623,919.7E-3,795.9E-3,675.0E-3,574.4E-3,494.7E-3,431.8E-3,381.9E-3,341.5E-3,308.5E-3,281.0E-3,257.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5.754,917.2E-3,790.2E-3,667.5E-3,566.3E-3,486.7E-3,424.3E-3,374.8E-3,335.0E-3,302.4E-3,275.3E-3,252.6E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
5.888,914.6E-3,784.3E-3,659.8E-3,558.2E-3,478.8E-3,416.8E-3,367.8E-3,328.5E-3,296.4E-3,269.7E-3,247.4E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
6.026,911.9E-3,778.3E-3,652.1E-3,550.1E-3,470.9E-3,409.3E-3,360.9E-3,322.1E-3,290.4E-3,264.2E-3,242.2E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
6.166,909.2E-3,772.1E-3,644.3E-3,541.9E-3,463.0E-3,401.9E-3,354.0E-3,315.7E-3,284.6E-3,258.8E-3,237.2E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
6.310,906.3E-3,765.8E-3,636.4E-3,533.8E-3,455.1E-3,394.6E-3,347.3E-3,309.5E-3,278.8E-3,253.5E-3,232.2E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
6.457,903.3E-3,759.4E-3,628.4E-3,525.6E-3,447.3E-3,387.4E-3,340.6E-3,303.4E-3,273.2E-3,248.2E-3,227.4E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
6.607,900.3E-3,752.8E-3,620.4E-3,517.4E-3,439.6E-3,380.2E-3,334.0E-3,297.3E-3,267.6E-3,243.1E-3,222.6E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
6.761,897.1E-3,746.1E-3,612.3E-3,509.3E-3,431.9E-3,373.1E-3,327.5E-3,291.3E-3,262.1E-3,238.0E-3,217.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
6.918,893.7E-3,739.3E-3,604.2E-3,501.2E-3,424.2E-3,366.1E-3,321.0E-3,285.4E-3,256.7E-3,233.0E-3,213.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
7.079,890.3E-3,732.4E-3,596.0E-3,493.0E-3,416.7E-3,359.1E-3,314.7E-3,279.6E-3,251.4E-3,228.1E-3,208.8E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
7.244,886.8E-3,725.3E-3,587.8E-3,485.0E-3,409.1E-3,352.2E-3,308.4E-3,273.9E-3,246.1E-3,223.3E-3,204.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
7.413,883.1E-3,718.1E-3,579.6E-3,476.9E-3,401.7E-3,345.4E-3,302.3E-3,268.3E-3,241.0E-3,218.6E-3,199.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
7.586,879.3E-3,710.8E-3,571.3E-3,468.9E-3,394.3E-3,338.7E-3,296.2E-3,262.8E-3,236.0E-3,214.0E-3,195.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
7.762,875.4E-3,703.4E-3,563.0E-3,460.9E-3,387.0E-3,332.1E-3,290.2E-3,257.4E-3,231.0E-3,209.4E-3,191.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
7.943,871.3E-3,695.9E-3,554.7E-3,453.0E-3,379.7E-3,325.6E-3,284.3E-3,252.0E-3,226.1E-3,204.9E-3,187.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
8.128,867.2E-3,688.3E-3,546.4E-3,445.1E-3,372.6E-3,319.1E-3,278.5E-3,246.8E-3,221.3E-3,200.6E-3,183.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
8.318,862.8E-3,680.6E-3,538.0E-3,437.3E-3,365.5E-3,312.8E-3,272.8E-3,241.6E-3,216.6E-3,196.3E-3,179.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
8.511,858.4E-3,672.8E-3,529.7E-3,429.5E-3,358.5E-3,306.5E-3,267.2E-3,236.5E-3,212.0E-3,192.0E-3,175.4E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
8.710,853.8E-3,664.9E-3,521.4E-3,421.8E-3,351.6E-3,300.4E-3,261.7E-3,231.5E-3,207.5E-3,187.9E-3,171.6E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
8.913,849.1E-3,656.9E-3,513.1E-3,414.2E-3,344.8E-3,294.3E-3,256.2E-3,226.6E-3,203.1E-3,183.8E-3,167.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
9.120,844.2E-3,648.9E-3,504.8E-3,406.6E-3,338.0E-3,288.3E-3,250.9E-3,221.8E-3,198.7E-3,179.8E-3,164.2E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
9.333,839.2E-3,640.8E-3,496.6E-3,399.1E-3,331.4E-3,282.4E-3,245.6E-3,217.1E-3,194.4E-3,175.9E-3,160.6E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
9.550,834.1E-3,632.6E-3,488.4E-3,391.7E-3,324.8E-3,276.6E-3,240.5E-3,212.5E-3,190.2E-3,172.1E-3,157.1E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
9.772,828.8E-3,624.3E-3,480.2E-3,384.3E-3,318.4E-3,270.9E-3,235.4E-3,207.9E-3,186.1E-3,168.4E-3,153.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
10.00,823.3E-3,616.0E-3,472.0E-3,377.0E-3,312.0E-3,265.3E-3,230.4E-3,203.5E-3,182.1E-3,164.7E-3,150.3E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
10.23,817.8E-3,607.7E-3,463.9E-3,369.9E-3,305.7E-3,259.8E-3,225.5E-3,199.1E-3,178.1E-3,161.1E-3,147.0E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
10.47,812.0E-3,599.3E-3,455.9E-3,362.8E-3,299.5E-3,254.4E-3,220.7E-3,194.8E-3,174.2E-3,157.5E-3,143.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
10.72,806.2E-3,590.9E-3,447.9E-3,355.7E-3,293.4E-3,249.0E-3,216.0E-3,190.6E-3,170.4E-3,154.1E-3,140.6E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
10.96,800.2E-3,582.5E-3,440.0E-3,348.8E-3,287.4E-3,243.8E-3,211.4E-3,186.5E-3,166.7E-3,150.7E-3,137.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
11.22,794.0E-3,574.0E-3,432.1E-3,342.0E-3,281.5E-3,238.7E-3,206.9E-3,182.4E-3,163.1E-3,147.4E-3,134.4E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
11.48,787.8E-3,565.5E-3,424.3E-3,335.2E-3,275.7E-3,233.6E-3,202.4E-3,178.4E-3,159.5E-3,144.1E-3,131.4E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
11.75,781.3E-3,557.1E-3,416.5E-3,328.6E-3,270.0E-3,228.6E-3,198.0E-3,174.6E-3,156.0E-3,140.9E-3,128.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
12.02,774.8E-3,548.6E-3,408.9E-3,322.0E-3,264.4E-3,223.8E-3,193.8E-3,170.7E-3,152.5E-3,137.8E-3,125.7E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
12.30,768.1E-3,540.1E-3,401.3E-3,315.6E-3,258.9E-3,219.0E-3,189.6E-3,167.0E-3,149.2E-3,134.8E-3,122.9E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
12.59,761.3E-3,531.6E-3,393.8E-3,309.2E-3,253.5E-3,214.3E-3,185.4E-3,163.3E-3,145.9E-3,131.8E-3,120.1E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
12.88,754.3E-3,523.1E-3,386.3E-3,302.9E-3,248.1E-3,209.7E-3,181.4E-3,159.8E-3,142.7E-3,128.9E-3,117.5E-3,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
